up,l1_imbalance,near_imbalance,depth_imbalance,l1_bid_usd,l1_ask_usd,log_bid_usd_within_2t,log_ask_usd_within_2t,log_bid_depth,log_ask_depth
1,-0.04022860899567604,-0.16011999547481537,9.345625585410744e-05,1226.9957275390625,1329.854248046875,9.890389442443848,10.213395118713379,10.248421669006348,10.248234748840332
1,-0.5496063828468323,-0.2707705795764923,-0.03278044983744621,21.449996948242188,73.80000305175781,3.7693066596984863,4.314817905426025,7.649973392486572,7.715527534484863
1,-0.1428571492433548,-0.1428571492433548,-0.47780418395996094,4.499999523162842,5.999999523162842,1.7047480344772339,1.945910096168518,2.887021541595459,3.890580654144287
0,0.5515031814575195,-0.09680747985839844,-0.22896093130111694,4378.384765625,1265.6702880859375,9.658164978027344,9.852376937866211,10.005794525146484,10.471962928771973
1,-0.782628059387207,0.0,-0.9977203607559204,4.999500274658203,41.000003814697266,0.0,0.0,3.036581516265869,9.763212203979492
0,-0.9922600388526917,0.0,-0.9922600388526917,0.04999999701976776,12.870000839233398,0.0,0.0,0.048790160566568375,2.629728317260742
1,-0.22660841047763824,0.0,-0.17156453430652618,67.4900131225586,107.03997802734375,0.0,0.0,4.339771270751953,4.682501316070557
1,-0.05980633571743965,-0.05980633571743965,-0.9353539347648621,243.1199493408203,274.04998779296875,5.497659683227539,5.616952896118164,6.274742603302002,9.672038078308105
1,-0.0949205532670021,0.2486388087272644,-0.7635624408721924,159.0,192.35037231445312,5.793013572692871,5.287106513977051,6.420368671417236,8.428364753723145
1,0.10031440109014511,0.035142913460731506,0.3564123213291168,719.4901733398438,588.2999877929688,7.6219964027404785,7.551717281341553,8.596412658691406,7.851077079772949
1,-0.8932042121887207,-0.8932042121887207,-0.2852563261985779,17.25,305.7964172363281,2.904165029525757,5.726184368133545,6.093908309936523,6.6796956062316895
1,-0.9148935675621033,-0.12087821215391159,0.44722890853881836,8.0,179.9999542236328,5.102302551269531,5.343934059143066,6.5998430252075195,5.639580249786377
0,0.9796773195266724,0.8894087076187134,-0.5836859941482544,941.0,9.660000801086426,6.90238094329834,4.080245494842529,7.174039840698242,8.50954532623291
0,-0.35947418212890625,-0.35947418212890625,-0.44912049174308777,207.7802734375,441.00006103515625,5.341282367706299,6.091310024261475,6.9218549728393555,7.888439655303955
0,-0.8758666515350342,-0.6603459119796753,-0.8717524409294128,124.87201690673828,1887.0299072265625,6.883331775665283,8.469369888305664,7.361941814422607,10.04201889038086
1,0.041130661964416504,0.041130661964416504,0.33636119961738586,673.1898193359375,620.0000610351562,6.513511657714844,6.431331157684326,7.798017978668213,7.098466396331787
1,0.7714936137199402,0.92247074842453,-0.035942867398262024,220.94595336914062,28.500001907348633,6.562028884887695,3.384390354156494,7.893731117248535,7.9656219482421875
1,-0.07760600000619888,1.0,-0.01419469341635704,18.90999984741211,22.09200096130371,2.9912221431732178,0.0,7.624877452850342,7.653254985809326
1,-0.7609901428222656,-0.851491391658783,-0.9520425200462341,42.000003814697266,309.4499816894531,3.9927916526794434,6.498781204223633,6.600282669067383,10.30527114868164
1,-0.9997647404670715,-0.5827094316482544,-0.053991928696632385,3.0999999046325684,26346.548828125,8.982979774475098,10.315998077392578,10.310901641845703,10.418987274169922
1,0.9789734482765198,0.0,-0.5553867816925049,319.9999694824219,3.4000000953674316,0.0,0.0,6.105662822723389,7.356343746185303
1,-0.975155234336853,0.0,-0.8084105253219604,5.699999809265137,453.15008544921875,0.0,0.0,5.758460521697998,8.000483512878418
1,-0.8748750686645508,-0.8762894868850708,-0.6451611518859863,40.70999526977539,609.9998779296875,3.730740785598755,6.427199840545654,7.739898681640625,9.273487091064453
1,0.892600417137146,-0.06749173253774643,-0.054369695484638214,319.8400573730469,18.149999618530273,9.40561294555664,9.540791511535645,9.506542205810547,9.615381240844727
1,-0.6827585697174072,0.0,-0.8891587257385254,11.500000953674316,60.999996185302734,0.0,0.0,4.944210529327393,7.773270130157471
1,-0.3292434513568878,0.0,-0.9655493497848511,4.919999599456787,9.750000953674316,0.0,0.0,3.8392372131347656,7.861876964569092
