slug,gamePk,inning,half,is_top,start_ms,end_ms,is_scoring,has_out,event,away_score,home_score,description
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789077933612.0,1789077971870.0,False,True,Strikeout,3,4,Josh Naylor strikes out swinging.
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789077993026.0,1789078007981.0,False,True,Flyout,3,4,Cole Young flies out to center fielder Evan Carter.
mlb-tex-sea-2026-09-10,823088,7,bottom,False,1789078028776.0,1789078127239.0,False,True,Strikeout,3,4,Lazaro Montes strikes out swinging.
mlb-tex-sea-2026-09-10,823088,8,top,True,1789078291363.0,1789078337105.0,False,True,Strikeout,3,4,Cody Freeman strikes out swinging.
mlb-tex-sea-2026-09-10,823088,8,top,True,1789078358105.0,1789078391512.0,False,False,Single,3,4,Danny Jansen singles on a sharp ground ball to right fielder Lazaro Montes.
mlb-tex-sea-2026-09-10,823088,8,top,True,1789078432382.0,1789078497396.0,False,True,Strikeout,3,4,Justin Foscue strikes out swinging.
mlb-tex-sea-2026-09-10,823088,8,top,True,1789078557744.0,1789078569127.0,False,True,Groundout,3,4,"Corey Seager grounds out, second baseman Cole Young to first baseman Josh Naylor."
mlb-tex-sea-2026-09-10,823088,8,bottom,False,1789078716881.0,1789078825734.0,False,False,Walk,3,4,Taylor Ward walks.
mlb-tex-sea-2026-09-10,823088,8,bottom,False,1789078894214.0,1789078927633.0,False,True,Sac Bunt,3,4,"J.P. Crawford out on a sacrifice bunt, third baseman Cody Freeman to first baseman Jake Burger. Victor Robles to 2nd."
mlb-tex-sea-2026-09-10,823088,8,bottom,False,1789078954460.0,1789078959559.0,False,False,Intent Walk,3,4,Robby Ahlstrom intentionally walks Randy Arozarena.
mlb-tex-sea-2026-09-10,823088,8,bottom,False,1789078974875.0,1789079116426.0,False,True,Strikeout,3,4,Dominic Canzone called out on strikes.
mlb-tex-sea-2026-09-10,823088,8,bottom,False,1789079141210.0,1789079295712.0,False,True,Strikeout,3,4,"Cal Raleigh challenged (pitch result), call on the field was confirmed: Cal Raleigh called out on strikes."
mlb-tex-sea-2026-09-10,823088,9,top,True,1789079444626.0,1789079539649.0,False,True,Groundout,3,4,"Ezequiel Duran grounds out sharply, second baseman Cole Young to first baseman Josh Naylor."
mlb-tex-sea-2026-09-10,823088,9,top,True,1789079560092.0,1789079618811.0,False,True,Groundout,3,4,"Brandon Nimmo grounds out, shortstop J.P. Crawford to first baseman Josh Naylor."
mlb-tex-sea-2026-09-10,823088,9,top,True,1789079637672.0,1789079739280.0,False,False,Walk,3,4,Wyatt Langford walks.
mlb-tex-sea-2026-09-10,823088,9,top,True,1789079808316.0,1789079902066.0,False,False,Walk,3,4,Evan Carter walks.
mlb-tex-sea-2026-09-10,823088,9,top,True,1789079933691.0,1789080035578.0,False,True,Forceout,3,4,"Rangers challenged (force play), call on the field was upheld: Jake Burger grounds into a force out, fielded by second b"
