slug,market,outcome,kind,t0,a_ref,b_ref,mid_at_0,mid_change,DA5_start,DA5_at_0,DA5_ratio,DB5_at_0,CA5_max_pre,CA1_max_pre,CB5_max_pre,I5_at_0
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788114919.446552,0.53,0.52,0.545,0.005,14994.56,20.0,0.0014,6731.65,6.5508,6.3471,1.0097,0.9939
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788115233.896252,0.51,0.48,0.51,0.005,3978.0,41176.11,10.3486,6901.86,0.2089,0.3488,0.1619,-0.7129
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788115428.346066,0.55,0.5,0.535,0.025,2550.07,790.27,0.3102,1871.86,1.1706,7.2718,0.0369,0.4061
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788115705.445802,0.53,0.52,0.53,0.025,40633.17,2362.5,0.0582,3672.55,2.8909,4.2039,2.4204,0.217
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788116056.745467,0.47,0.46,0.47,0.015,6998.65,8407.26,1.2012,10491.07,0.8035,4.7058,0.809,0.1103
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788116287.145247,0.39,0.38,0.41,-0.055,12267.0,0.0,0.0001,0.0,7.9102,7.5766,7.9316,0.0
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788116363.045175,0.39,0.38,0.415,-0.035,15112.0,0.0,0.0001,0.0,6.8507,6.1718,9.2098,0.0
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788116626.944923,0.2,0.19,0.22,-0.07,17214.79,0.0,0.0001,20.0,3.4666,9.367,9.4715,0.9524
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788117034.044535,0.06,0.05,0.07,0.005,2426.69,11756.05,4.8429,13276.55,0.1468,-0.0,0.0107,0.0607
mlb-bos-nyy-2026-08-30,moneyline,YES,jump,1788117205.744371,0.06,0.05,0.06,0.02,39322.82,154.0,0.0039,9476.8,3.5411,4.1523,1.4288,0.9679
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788111363.549943,0.59,0.58,0.585,0.0,173381.81,173381.81,1.0,141960.37,0.2214,0.2361,0.2396,-0.0996
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788111483.649828,0.59,0.58,0.585,0.0,223725.21,223725.21,1.0,159101.64,-0.0,-0.0,-0.0,-0.1688
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788111745.699578,0.61,0.6,0.605,0.0,38265.0,37307.0,0.975,48998.37,0.0312,0.0329,0.003,0.1355
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788112166.049177,0.58,0.57,0.575,0.0,57073.5,55860.5,0.9787,53947.5,0.0798,0.0645,0.081,-0.0174
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788112541.998819,0.52,0.51,0.515,0.0,26033.49,44260.33,1.7001,27952.94,-0.0024,0.0075,-0.0,-0.2258
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788112722.148647,0.49,0.48,0.485,0.0,50976.88,50976.88,1.0,49078.37,-0.0,-0.0,-0.0,-0.019
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788113082.448303,0.49,0.48,0.485,0.0,50976.88,50976.88,1.0,49053.37,-0.0,-0.0,-0.0,-0.0192
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788113502.797903,0.49,0.48,0.485,0.0,50976.88,50976.88,1.0,49053.37,-0.0,-0.0,-0.0,-0.0192
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788113923.147502,0.49,0.48,0.485,0.0,8849.7,8849.7,1.0,7228.15,-0.0,-0.0,-0.0,-0.1008
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114043.247387,0.49,0.48,0.485,0.0,7289.7,7289.7,1.0,5683.15,-0.0,-0.0,-0.0,-0.1238
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114103.297330,0.49,0.48,0.485,0.0,7289.7,7289.7,1.0,5683.15,-0.0,-0.0,-0.0,-0.1238
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114283.447158,0.49,0.48,0.485,0.0,7279.7,7279.7,1.0,5133.15,-0.0,-0.0,-0.0,-0.1729
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114403.547044,0.49,0.48,0.485,0.0,7279.7,7279.7,1.0,5133.15,-0.0,-0.0,-0.0,-0.1729
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114554.196900,0.58,0.57,0.575,0.0,4575.0,4275.0,0.9344,2260.79,0.0678,0.1525,0.1245,-0.3081
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114614.996842,0.58,0.57,0.585,0.0,24292.96,24697.05,1.0166,24063.47,0.4679,2.2649,0.2579,-0.013
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788114675.046785,0.56,0.55,0.555,0.0,26341.7,26489.56,1.0056,23013.49,-0.0054,0.0094,-0.0349,-0.0702
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788115039.546437,0.52,0.51,0.515,0.0,97224.65,97224.65,1.0,105067.73,-0.0,-0.0,-0.0,0.0388
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788115488.396009,0.58,0.57,0.575,0.0,37063.58,37063.58,1.0,34085.92,-0.0,-0.0,-0.0,-0.0419
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788115548.445952,0.58,0.57,0.575,0.0,28248.78,28248.78,1.0,27154.52,-0.0,-0.0,-0.0,-0.0198
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788115765.495745,0.55,0.53,0.525,0.0,3475.0,22301.39,6.4161,6595.95,0.5832,0.2973,0.2295,-0.5435
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788115825.545687,0.52,0.51,0.515,0.0,98636.05,109250.52,1.1076,107364.47,-0.0,-0.0,0.1021,-0.0087
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788116423.095118,0.21,0.2,0.205,0.0,47332.77,47332.77,1.0,113244.46,-0.0,-0.0,-0.0,0.4105
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788116483.145060,0.21,0.2,0.205,0.0,62861.32,62861.32,1.0,80916.96,-0.0,-0.0,0.0189,0.1256
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788117265.794314,0.09,0.08,0.085,0.0,24935.43,26610.43,1.0672,25701.64,0.1586,0.1709,0.2872,-0.0174
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788118346.693283,0.025,0.021,0.021,0.0,6834.21,8577.92,1.2551,23257.3,0.1827,0.1849,0.0624,0.4611
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788118406.743226,0.022,0.02,0.021,0.0,13710.71,13710.71,1.0,62297.52,0.1538,0.2436,-0.0,0.6392
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788118526.843111,0.019,0.014,0.017,0.0,10857.17,4613.17,0.4249,16062.0,0.5321,0.3096,0.1655,0.5537
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788118646.942997,0.019,0.016,0.0175,0.0005,10407.22,632.0,0.0608,4338.8,2.7999,3.117,0.4724,0.7456
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788119007.242653,0.014,0.012,0.013,0.0,7344.89,8719.89,1.1872,17066.6,-0.0,-0.0,-0.0,0.3237
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788119127.342539,0.014,0.012,0.013,0.0,7928.46,7928.46,1.0,16825.58,-0.0,-0.0,-0.0,0.3594
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788119247.442424,0.017,0.01,0.012,0.0,5712.67,18071.58,3.163,7645.0,1.1431,1.2132,0.0158,-0.4054
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788119307.492367,0.013,0.01,0.011,0.0,15671.22,17275.58,1.1024,7219.94,1.9127,2.3911,-0.0,-0.4105
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788119427.592252,0.006,0.002,0.004,0.0,19441.57,19441.57,1.0,4023.13,-0.0,-0.0,-0.0,-0.6571
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788119487.642195,0.007,0.002,0.0045,0.0,20512.45,20512.45,1.0,4036.5,-0.0,-0.0,-0.0,-0.6711
mlb-bos-nyy-2026-08-30,moneyline,YES,nojump,1788120388.391336,0.008,0.001,0.0045,0.0,14458.2,14458.2,1.0,4163.93,-0.0,-0.0,-0.0,-0.5528
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788114748.148718,0.33,0.31,0.285,-0.02,1084.78,632.0,0.583,0.0,1.1095,5.4715,3.5835,-0.9984
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788114957.948518,0.18,0.14,0.165,0.03,2934.99,308.0,0.1052,473.0,0.2282,1.6366,0.0122,0.211
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788115102.448380,0.25,0.2,0.235,0.0,1055.2,384.2,0.3647,1459.6,1.1306,1.6728,0.4405,0.5829
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788115293.198198,0.18,0.17,0.19,0.015,2157.0,204.0,0.095,768.0,0.8591,1.126,0.9481,0.5797
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788115554.847948,0.14,0.12,0.135,0.025,891.0,1190.39,1.3356,772.4,1.3328,6.9877,1.4068,-0.2128
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788115652.597855,0.18,0.17,0.165,0.01,1447.6,639.1,0.4419,1040.5,1.2014,1.5636,0.928,0.2388
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788115783.547730,0.19,0.18,0.195,0.075,60328.48,11.0,0.0002,900.0,5.2992,6.8768,3.5339,0.9748
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788115912.647607,0.16,0.15,0.17,0.01,43361.41,230.72,0.0053,1655.8,4.7093,5.9306,3.8885,0.755
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788116109.697419,0.13,0.12,0.125,0.015,2042.68,1384.57,0.678,1650.7,0.6437,1.6662,0.0424,0.0877
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788116742.196816,0.1,0.09,0.115,0.0,11700.47,303.47,0.026,1769.9,2.4201,3.8556,2.1938,0.7069
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788117329.796256,0.1,0.09,0.12,0.0,28129.37,16.47,0.0006,1867.4,5.5056,6.7957,3.0482,0.982
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788117971.395644,0.07,0.03,0.055,0.015,1908.8,1461.8,0.7659,2681.6,0.099,0.1657,0.0649,0.2943
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788118054.745564,0.08,0.04,0.065,0.02,1318.0,837.0,0.6353,1687.0,0.505,0.2734,0.2503,0.3366
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788118214.595412,0.08,0.07,0.085,0.015,16225.51,2142.0,0.1321,6282.2,1.6688,2.1574,1.1138,0.4914
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788118409.745226,0.06,0.05,0.065,0.01,34672.0,435.0,0.0126,3040.3,3.3236,4.5671,2.5276,0.7494
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788118585.095058,0.09,0.07,0.09,0.0,2185.5,911.5,0.4173,4523.1,1.0258,3.1052,0.175,0.6644
mlb-cws-min-2026-08-30,moneyline,YES,jump,1788118681.844966,0.09,0.08,0.1,0.01,5529.0,17.0,0.0033,1527.7,3.488,7.6865,2.5052,0.9774
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788113403.500000,0.48,0.47,0.42,0.0,387889.79,0.0,0.0,2856.75,12.8752,12.558,4.4752,0.9997
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788115162.498322,0.17,0.16,0.165,0.0,24541.26,24528.26,0.9995,46383.23,0.0079,0.0089,0.0159,0.3082
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788116289.847247,0.16,0.15,0.155,0.0,67288.45,66208.45,0.9839,49532.6,0.0189,0.0171,0.0166,-0.1441
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788116590.096961,0.12,0.11,0.115,0.0,152077.87,152077.87,1.0,141189.72,-0.0,-0.0,-0.0,-0.0371
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788116650.146904,0.11,0.1,0.105,0.0,49597.16,56041.34,1.1299,55680.95,-0.0,-0.0,0.0135,-0.0032
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788116922.346644,0.09,0.08,0.085,0.0,2676.59,6295.69,2.3516,6770.53,1.3584,1.9111,-0.0792,0.0363
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788116982.396587,0.09,0.08,0.085,0.0,20400.03,20400.03,1.0,21767.17,-0.0,-0.0,-0.0,0.0324
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788117042.446530,0.1,0.09,0.095,0.0,14999.95,49644.55,3.3095,114363.8,-0.0233,-0.0511,-0.0514,0.3946
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788117222.596358,0.09,0.08,0.085,0.0,60258.93,60258.93,1.0,127033.83,-0.0,-0.0,-0.0,0.3565
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788117389.846198,0.09,0.08,0.085,0.0,43982.71,44047.71,1.0015,99816.05,-0.0,-0.0,0.0021,0.3876
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788117509.946084,0.11,0.07,0.09,0.0,1226.5,1505.5,1.2273,4508.52,0.2567,2.8335,0.9488,0.4993
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788118114.795507,0.09,0.08,0.085,0.0,53725.89,53725.89,1.0,159807.62,-0.0,-0.0,-0.0,0.4968
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788118274.645355,0.06,0.05,0.055,0.0,13421.7,14796.7,1.1024,19610.15,-0.0,-0.0,-0.0,0.1399
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788118922.044737,0.06,0.05,0.055,0.0,10594.99,10594.99,1.0,18075.0,-0.0,-0.0,-0.0,0.2609
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788119102.194565,0.06,0.05,0.065,-0.005,6729.38,2077.4,0.3088,2859.0,2.9244,9.786,3.9989,0.1583
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788119282.344393,0.07,0.04,0.055,0.0,1218.0,1218.0,1.0,1875.84,0.0041,0.0209,-0.0,0.2126
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788119402.444279,0.03,0.02,0.025,0.0,18490.85,18490.85,1.0,48116.75,-0.0,-0.0,-0.0,0.4448
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788119582.594107,0.039,0.025,0.0325,0.0,4285.87,3303.52,0.7708,9561.11,0.789,0.9126,0.5819,0.4864
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788119762.743935,0.039,0.021,0.028,-0.0005,4615.87,5588.42,1.2107,10003.69,0.4369,0.5184,0.0154,0.2832
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788119822.793878,0.027,0.026,0.0265,0.0,9800.52,14267.18,1.4557,13605.8,-0.0,-0.0,0.2318,-0.0237
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120123.043592,0.021,0.018,0.0195,0.0,13764.51,13764.51,1.0,11612.96,-0.0,-0.0,-0.0,-0.0848
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120303.193420,0.014,0.013,0.0135,0.0,4846.45,3846.45,0.7937,7846.56,0.231,0.2753,0.1207,0.3421
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120363.243363,0.011,0.01,0.0105,0.0,2662.8,2662.8,1.0,2153.94,-0.0,-0.0,-0.0,-0.1056
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120483.343248,0.008,0.007,0.0075,0.0,13519.68,17341.68,1.2827,1865.0,0.0029,0.003,-0.0,-0.8058
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120543.393191,0.008,0.001,0.0065,0.0,2313.1,3863.1,1.6698,1755.0,1.8536,2.1329,-0.0,-0.3752
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120603.443134,0.002,0.001,0.0015,0.0,13465.0,13465.0,1.0,1625.0,-0.0,-0.0,-0.0,-0.7846
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120723.543019,0.002,0.001,0.0015,0.0,16305.6,16305.6,1.0,1625.0,-0.0,-0.0,-0.0,-0.8187
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120843.642905,0.018,0.009,0.0135,0.0,9409.43,10729.83,1.1403,1484.32,-0.0,-0.0,-0.0,-0.7569
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120903.692847,0.019,0.018,0.0185,0.0,4401.43,5671.43,1.2885,1319.8,-0.0,-0.0,-0.0,-0.6224
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788120963.742790,0.018,0.012,0.015,0.0,8708.35,8708.35,1.0,1493.2,-0.0,-0.0,-0.0,-0.7072
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788121264.492503,0.013,0.01,0.012,0.0,2863.8,2768.8,0.9668,1467.0,0.2219,0.2734,0.8411,-0.3073
mlb-cws-min-2026-08-30,moneyline,YES,nojump,1788121564.742217,0.018,0.002,0.0105,0.0,4832.8,5332.8,1.1034,1216.0,0.4663,0.9496,1.5348,-0.6285
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788133716.448366,0.4,0.39,0.4,0.025,14350.65,1722.8,0.1201,4375.0,1.3925,2.2002,1.31,0.4349
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788133785.548301,0.43,0.41,0.42,0.015,16605.4,583.0,0.0352,2932.0,3.3529,3.2515,2.259,0.6681
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788134007.148089,0.4,0.38,0.395,0.02,11447.89,162.0,0.0142,4098.6,1.3692,1.613,0.9048,0.9237
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788134081.448018,0.39,0.38,0.385,0.015,12286.06,530.0,0.0432,5747.2,1.8058,4.3376,1.1447,0.831
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788134423.847692,0.27,0.24,0.285,0.0,2662.4,29182.12,10.9571,843.0,0.1032,1.3072,1.8575,-0.9438
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788134957.997182,0.36,0.31,0.35,0.045,126.0,61.0,0.4882,224.0,1.0747,2.4849,1.8903,0.5699
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135049.247095,0.4,0.37,0.425,-0.03,80.0,0.0,0.0123,718.0,2.6027,1.6422,0.3852,0.9986
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135115.047033,0.4,0.39,0.44,-0.055,16145.62,0.0,0.0001,810.0,6.0337,1.713,1.8783,0.9988
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135405.246756,0.28,0.27,0.26,0.015,7887.78,3566.1,0.4522,776.0,1.2346,1.2607,1.6556,-0.6424
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135552.696615,0.26,0.24,0.215,0.02,5427.47,5.47,0.0012,0.0,2.2096,2.5669,6.2602,-0.8454
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135665.296508,0.22,0.21,0.2,0.01,11641.8,202.47,0.0175,0.0,2.7419,3.6403,9.4988,-0.9951
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135734.346442,0.24,0.2,0.235,0.01,4307.47,90.47,0.0212,117.0,3.5788,1.713,3.1566,0.1273
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788135903.496281,0.19,0.18,0.18,0.015,11288.97,2222.09,0.1969,887.3,2.2946,8.7826,4.0492,-0.4291
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788136140.246055,0.23,0.21,0.225,0.02,1825.47,1096.47,0.6009,6381.3,2.0674,4.333,0.957,0.7066
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788136588.345628,0.16,0.15,0.2,-0.035,14262.52,217.0,0.0153,1281.0,1.4677,2.1145,2.5143,0.7098
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788138624.993685,0.19,0.17,0.405,0.32,701.61,0.0,0.0014,487.0,-0.0,-0.0,-0.0,0.998
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788138696.843617,0.75,0.74,0.755,0.005,4310.09,1306.0,0.3032,714.68,0.93,1.1326,2.2953,-0.2925
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788138781.293536,0.74,0.72,0.76,-0.035,661.0,0.0,0.0015,1562.9,2.4837,2.5715,0.0129,0.9994
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788138939.443385,0.73,0.72,0.725,0.005,27477.19,4401.68,0.1602,9927.55,1.912,4.2996,2.3442,0.3856
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788139002.893325,0.73,0.7,0.7,0.025,11283.48,1159.2,0.1028,91.0,2.3803,3.3252,3.7789,-0.8537
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788139067.093264,0.76,0.75,0.755,0.0,11951.74,3244.45,0.2715,21340.33,1.4013,2.0426,9.3676,0.736
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788139152.343182,0.79,0.78,0.785,0.0,12764.26,1340.36,0.1051,1165.0,3.2092,3.3901,6.3886,-0.07
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788139216.743121,0.8,0.77,0.79,0.015,7697.36,943.46,0.1227,1876.4,1.7914,1.4482,1.4155,0.3307
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788139874.442494,0.8,0.79,0.77,0.025,26590.71,4925.9,0.1853,227.0,1.7331,2.3816,10.3321,-0.9117
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788139962.642410,0.78,0.73,0.7,0.03,4840.0,1380.0,0.2853,0.0,1.5668,0.5123,7.0076,-0.9993
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140035.842340,0.67,0.63,0.66,0.005,4154.0,55.0,0.0135,9.0,6.5403,7.3251,2.2513,-0.7077
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140097.742281,0.68,0.67,0.68,0.005,6174.57,5.0,0.001,159.0,3.1618,5.4102,3.6698,0.9333
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140168.142214,0.74,0.72,0.755,-0.01,5660.3,2701.1,0.4773,3086.0,0.3161,0.2865,1.1151,0.0665
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140270.592116,0.75,0.73,0.745,0.005,6272.0,540.0,0.0862,9.0,2.1972,4.6335,2.2513,-0.9655
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140331.242058,0.8,0.74,0.735,0.0,1912.1,1777.0,0.9294,0.0,0.0983,3.8067,3.989,-0.9994
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140402.741990,0.72,0.7,0.685,-0.01,9210.0,0.0,0.0001,0.0,4.538,4.483,6.4102,0.0
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788140589.791811,0.8,0.74,0.8,-0.01,8983.0,0.0,0.0001,14.0,1.0351,1.1995,5.9335,0.9333
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788141029.741392,0.83,0.82,0.845,0.005,7532.84,50.0,0.0068,6174.8,2.4365,2.446,0.6966,0.9838
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788141310.641124,0.9,0.89,0.895,0.0,25535.7,19536.05,0.7651,18537.72,1.9941,2.5244,6.2653,-0.0262
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788141391.141047,0.85,0.84,0.85,0.025,24675.38,508.0,0.0206,63.02,3.2753,4.6236,2.6776,-0.7779
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788141530.940914,0.86,0.85,0.855,0.025,4651.19,428.0,0.0922,11.02,1.1417,1.3478,3.1903,-0.9476
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788142372.690111,0.95,0.94,0.925,-0.015,2699.43,3707.63,1.3733,5.0,2.1589,3.003,6.0868,-0.997
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788142437.790049,0.91,0.9,0.93,-0.025,9476.01,99.01,0.0106,335.0,3.1159,5.1988,2.5651,0.5425
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788142518.289972,0.93,0.86,0.895,0.005,2774.01,1024.91,0.3697,39.02,1.2788,7.6549,1.3463,-0.9258
mlb-cin-chc-2026-08-30,moneyline,YES,jump,1788143384.289146,0.949,0.943,0.9665,-0.0145,22605.07,9182.81,0.4063,12356.9,0.0715,-0.0,-0.0,0.1474
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788132603.999427,0.41,0.4,0.405,0.0,172828.65,173007.14,1.001,120508.89,0.0037,0.0058,0.0219,-0.1789
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788132664.049370,0.41,0.4,0.405,0.0,160950.42,160950.42,1.0,122472.06,-0.0,-0.0,-0.0,-0.1358
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788132904.249141,0.42,0.41,0.415,0.0,170144.52,170144.52,1.0,103918.39,-0.0,-0.0,-0.0,-0.2416
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788133324.598740,0.42,0.41,0.415,0.0,163029.55,163029.55,1.0,109174.99,-0.0,-0.0,0.2025,-0.1978
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788133384.648683,0.42,0.41,0.415,0.0,162984.72,162984.72,1.0,131900.4,-0.0,-0.0,0.0,-0.1054
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788133504.748568,0.42,0.41,0.415,0.0,58656.93,58656.93,1.0,76860.56,0.0105,0.0127,0.0077,0.1343
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788134261.597847,0.36,0.35,0.355,0.0,3701.39,36019.32,9.7289,34298.46,1.272,1.5374,0.6028,-0.0245
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788134321.647789,0.37,0.35,0.355,0.0,5058.29,23083.83,4.5629,32769.86,0.5449,0.2186,0.3994,0.1734
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788134483.897635,0.3,0.29,0.295,0.0,48720.73,28837.27,0.5919,22210.73,0.5224,1.0614,0.6297,-0.1298
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788134603.997520,0.3,0.29,0.295,0.0,47945.87,48239.87,1.0061,69042.84,0.0065,0.0004,-0.0,0.1774
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788134664.047463,0.32,0.31,0.315,0.0,78222.5,78222.5,1.0,91815.92,-0.0,-0.0,-0.0,0.0799
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788135175.196975,0.33,0.3,0.315,0.0,1595.0,1471.0,0.9223,2698.5,2.7612,3.0171,0.3924,0.2943
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788135465.396698,0.27,0.26,0.27,0.0,39567.86,16420.34,0.415,9114.0,0.9098,2.2092,0.9872,-0.2861
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788136260.345940,0.2,0.19,0.195,0.0,47853.79,22292.43,0.4659,38009.54,0.6959,0.9806,0.4792,0.2606
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788137368.994883,0.18,0.17,0.175,0.0,24301.97,24301.97,1.0,49319.14,-0.0,-0.0,-0.0,0.3398
mlb-cin-chc-2026-08-30,moneyline,YES,nojump,1788137669.244597,0.18,0.17,0.175,0.0,24301.97,24301.97,1.0,49319.14,-0.0,-0.0,-0.0,0.3398
